Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,ExterQual,ExterCond,Foundation,BsmtFinSF1,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,1stFlrSF,2ndFlrSF,GrLivArea,BsmtFullBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,GarageCars,GarageArea,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,MoSold,YrSold,SaleType,SaleCondition,SalePrice,hasGarage,hasBasement,has2ndFlr,hasWoodDeck,hasOpenPorch
275,20,RL,4.343805421853684,9.025816391627028,Pave,Reg,Lvl,AllPub,Corner,Gtl,Mitchel,Norm,Norm,1Fam,1Story,5,7,1982,1982,Gable,CompShg,HdBoard,ImStucc,TA,TA,CBlock,546,0,270,816,GasA,TA,Y,6.705639094860003,0,6.705639094860003,0,1,0,2,0.6931471805599453,TA,5,Typ,0,1,264,Y,168,0,0,6,2007,WD,Normal,11.732060994886899,1,1,1,0,1
276,50,RL,4.02535169073515,8.890823576004383,Pave,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,7,7,1925,2007,Gable,CompShg,Wd Sdng,Wd Sdng,Gd,Gd,BrkTil,0,0,952,952,GasW,Gd,N,6.859614903654202,596,7.3453648404168685,0,2,1,3,0.6931471805599453,Ex,5,Typ,0,2,672,Y,74,0,0,10,2009,WD,Normal,12.230765258120545,1,1,0,0,1
277,20,RL,4.867534450455582,9.126632622902697,Pave,IR1,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,Norm,1Fam,1Story,7,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,Gd,TA,PConc,0,0,1560,1560,GasA,Ex,Y,7.353081920515432,0,7.353081920515432,0,2,0,3,0.6931471805599453,Gd,7,Typ,0,2,573,Y,100,150,0,4,2010,WD,Normal,12.211060187041213,1,1,1,0,0
278,20,RL,4.948759890378168,9.859483417038073,Pave,Reg,Lvl,AllPub,Corner,Gtl,Gilbert,Norm,Norm,1Fam,1Story,4,5,1951,1951,Gable,CompShg,VinylSd,VinylSd,TA,TA,CBlock,120,0,744,864,GasA,Ex,Y,6.762729506931879,0,6.762729506931879,0,1,0,2,0.6931471805599453,TA,4,Typ,0,2,400,Y,0,0,0,6,2010,WD,Normal,11.856515169360305,1,1,1,1,1
279,20,RL,4.68213122712422,9.57851889529833,Pave,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,9,5,2006,2007,Gable,CompShg,CemntBd,CmentBd,Ex,TA,PConc,0,0,2121,2121,GasA,Ex,Y,7.660114319173928,0,7.660114319173928,0,2,1,3,0.6931471805599453,Ex,8,Typ,1,3,732,Y,124,98,0,5,2007,New,Partial,12.936751613811438,1,1,1,0,0
280,60,RL,4.430816798843313,9.21094019204815,Pave,Reg,Lvl,AllPub,Inside,Gtl,ClearCr,Norm,Norm,1Fam,2Story,7,5,1977,1977,Hip,CompShg,Plywood,Plywood,TA,TA,CBlock,392,0,768,1160,GasA,Ex,Y,7.053585727193677,866,7.612336837167746,0,2,1,4,0.6931471805599453,TA,8,Typ,1,2,505,Y,288,117,0,3,2008,WD,Normal,12.165250651009918,1,1,0,0,0
281,60,RL,4.418840607796598,9.33149549353265,Pave,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,2Story,7,6,1989,1989,Gable,CompShg,Plywood,Plywood,Gd,TA,CBlock,421,0,386,807,GasA,Gd,Y,7.069874128458572,807,7.592366128519796,0,2,1,3,0.6931471805599453,Gd,7,Typ,1,2,575,Y,0,84,0,1,2007,WD,Normal,12.339291489316397,1,1,0,1,0
282,20,FV,4.110873864173311,8.881975184248867,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,6,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,Gd,TA,PConc,905,0,357,1262,GasA,Gd,Y,7.141245122350491,0,7.141245122350491,0,2,0,2,0.6931471805599453,Gd,5,Typ,0,2,572,Y,0,120,0,5,2006,New,Partial,12.128111104060462,1,1,1,1,0
283,120,RL,3.5553480614894135,8.529911963824013,Pave,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,Twnhs,1Story,7,5,2007,2008,Gable,CompShg,VinylSd,VinylSd,Gd,TA,PConc,904,0,410,1314,GasA,Ex,Y,7.181591944611865,0,7.181591944611865,1,2,0,2,0.6931471805599453,Gd,6,Typ,1,2,626,Y,172,62,0,4,2009,ConLw,Normal,12.24288661865289,1,1,1,0,0
284,20,RL,4.31748811353631,9.170871628065816,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Feedr,Norm,1Fam,1Story,8,5,2008,2009,Gable,CompShg,VinylSd,VinylSd,Gd,TA,PConc,0,0,1468,1468,GasA,Ex,Y,7.292337176173877,0,7.292337176173877,0,2,0,3,0.6931471805599453,Gd,6,Typ,1,3,898,Y,210,150,0,12,2009,New,Partial,12.407379502235209,1,1,1,0,0
285,120,RL,3.9318256327243257,8.98882050177807,Pave,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,TwnhsE,1Story,6,5,1992,1992,Gable,CompShg,Plywood,ImStucc,Gd,TA,PConc,430,0,1145,1575,GasA,Gd,Y,7.362645270417825,0,7.362645270417825,1,2,0,2,0.6931471805599453,Gd,5,Typ,0,2,529,Y,0,0,52,7,2007,WD,Normal,12.096257779522967,1,1,1,1,1
286,160,FV,3.58351893845611,8.355144739461839,Pave,IR1,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,TwnhsE,2Story,7,5,2006,2007,Gable,CompShg,MetalSd,MetalSd,Gd,TA,PConc,0,0,625,625,GasA,Ex,Y,6.439350371100098,625,7.1316985104669115,0,2,1,2,0.6931471805599453,Gd,5,Typ,0,2,528,Y,0,54,0,6,2007,New,Partial,12.011880916165731,1,1,0,1,0
287,50,RL,4.356708826689592,9.18881025342582,Pave,IR1,Bnk,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1.5Fin,6,7,1962,1981,Gable,CompShg,Wd Sdng,Wd Sdng,TA,TA,CBlock,600,0,312,912,GasA,TA,Y,6.990256500493881,649,7.45876269238096,0,1,1,3,0.6931471805599453,Gd,7,Typ,1,2,440,Y,0,0,0,6,2006,WD,Normal,11.976659481202368,1,1,0,1,1
288,20,RL,4.2633832685897595,9.002824076547672,Pave,IR1,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,4,4,1971,1971,Gable,CompShg,HdBoard,HdBoard,TA,TA,CBlock,614,0,244,858,GasA,TA,Y,6.755768921984255,0,6.755768921984255,0,1,0,3,0.6931471805599453,TA,5,Typ,0,0,0,Y,0,0,0,6,2006,WD,Normal,11.385092093460344,0,1,1,1,1
289,20,RL,4.2633832685897595,9.192176401348512,Pave,IR1,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,5,1967,1967,Gable,CompShg,MetalSd,MetalSd,TA,Gd,CBlock,450,0,432,882,GasA,TA,Y,6.803505257608338,0,6.803505257608338,0,1,0,3,0.6931471805599453,TA,5,Typ,0,1,280,Y,0,0,0,2,2010,WD,Normal,11.711776323715394,1,1,1,1,1
290,70,RL,4.110873864173311,9.074635189810808,Pave,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,RRAn,Norm,1Fam,2Story,6,7,1915,2003,Gable,CompShg,Wd Sdng,Wd Sdng,TA,TA,BrkTil,0,0,698,698,GasA,Ex,Y,6.54965074223381,698,7.242082359256962,0,1,0,3,0.6931471805599453,TA,7,Typ,0,1,384,Y,0,0,0,7,2007,WD,Normal,11.941944326032129,1,1,0,1,1
291,60,RL,4.795790545596741,9.655795128300506,Pave,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,8,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,Gd,TA,PConc,0,0,1079,1079,GasA,Ex,Y,6.984716320118266,840,7.560080465021827,0,2,1,3,0.6931471805599453,Gd,8,Typ,1,2,685,Y,0,51,0,7,2006,New,Partial,12.359780370124389,1,1,0,1,0
292,190,RL,4.02535169073515,8.646113971483077,Pave,Reg,Bnk,AllPub,Inside,Gtl,SWISU,Norm,Norm,2fmCon,2Story,5,6,1912,2000,Gable,CompShg,VinylSd,VinylSd,TA,Fa,PConc,210,0,570,780,GasA,Ex,N,6.842683282238422,780,7.448333860897476,1,2,0,6,0.6931471805599453,Fa,9,Typ,0,0,0,N,0,184,0,3,2008,WD,Normal,11.819674600139235,0,1,0,1,0
293,50,RL,4.110873864173311,9.342245442856122,Pave,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1.5Fin,5,4,1949,2008,Gable,CompShg,Wd Sdng,Wd Sdng,TA,TA,CBlock,292,0,476,768,GasA,Gd,Y,7.046647277848756,568,7.448333860897476,0,1,1,3,0.6931471805599453,TA,8,Min2,1,1,281,Y,0,0,0,1,2009,WD,Normal,11.782952602183288,1,1,0,1,1
294,60,RL,4.2633832685897595,9.720765915720834,Pave,IR1,Lvl,AllPub,Corner,Gtl,NWAmes,PosA,Norm,1Fam,2Story,7,7,1977,1994,Gable,CompShg,Plywood,Plywood,TA,TA,CBlock,795,0,0,795,GasA,Fa,Y,7.292337176173877,795,7.724888439323074,1,2,1,3,0.6931471805599453,Gd,9,Typ,1,2,539,Y,0,250,0,3,2006,WD,Normal,12.367340793126296,1,1,0,1,0
295,20,RL,4.394449154672439,9.169622538697624,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,5,1953,1953,Hip,CompShg,HdBoard,HdBoard,TA,TA,CBlock,1285,0,131,1416,GasA,TA,Y,7.405495663199472,0,7.405495663199472,1,1,0,3,0.6931471805599453,TA,7,Typ,2,2,418,Y,110,0,0,10,2009,WD,Normal,12.025749091398891,1,1,1,0,1
296,80,RL,3.6375861597263857,8.97941663334301,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,Mitchel,Norm,Norm,1Fam,SLvl,6,6,1984,1984,Gable,CompShg,HdBoard,HdBoard,TA,TA,CBlock,819,0,184,1003,GasA,TA,Y,6.911747300251674,0,6.911747300251674,1,1,0,3,0.6931471805599453,TA,6,Typ,0,2,588,Y,120,0,0,3,2006,WD,Normal,11.867097278690842,1,1,1,0,1
297,50,RM,4.330733340286331,9.525953709356655,Pave,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1.5Fin,5,5,1950,1950,Gable,CompShg,Wd Sdng,Wd Sdng,TA,TA,CBlock,420,0,490,910,GasA,TA,Y,6.814542897259958,648,7.351799869057777,0,1,1,4,0.6931471805599453,TA,6,Typ,0,1,282,Y,289,0,0,6,2007,WD,Normal,11.931635799828413,1,1,0,0,1
298,60,FV,4.204692619390966,8.909235279192261,Pave,IR1,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,7,5,1997,1998,Hip,CompShg,VinylSd,VinylSd,Gd,TA,PConc,649,0,326,975,GasA,Ex,Y,6.883462586413092,975,7.576097340623111,0,2,1,3,0.6931471805599453,Gd,7,Typ,1,2,576,Y,0,10,0,6,2007,WD,Normal,12.384218830913648,1,1,0,1,0
299,60,RL,4.51085950651685,9.367429587218957,Pave,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,2Story,6,6,1968,1968,Mansard,CompShg,HdBoard,AsphShn,Gd,TA,CBlock,384,175,143,702,GasA,Gd,Y,6.948897222313312,702,7.463936604468925,0,1,2,3,0.6931471805599453,TA,7,Typ,1,2,539,Y,224,0,0,6,2007,WD,Normal,12.072541252905651,1,1,0,0,1
300,20,RL,4.394449154672439,9.546884034617925,Pave,Reg,Lvl,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,1Story,6,8,1950,2004,Gable,CompShg,HdBoard,HdBoard,TA,Gd,CBlock,0,0,1092,1092,GasA,Ex,Y,7.050122520269059,0,7.050122520269059,0,1,0,3,0.6931471805599453,Gd,6,Typ,1,1,300,Y,0,36,0,8,2009,WD,Family,11.973509872299472,1,1,1,1,0
301,190,RL,4.51085950651685,9.664659134301736,Pave,Reg,Lvl,AllPub,Corner,Gtl,Crawfor,Norm,Norm,2fmCon,1Story,5,5,1953,1953,Hip,CompShg,MetalSd,MetalSd,TA,TA,CBlock,841,0,324,1165,GasA,TA,Y,7.198183577101943,0,7.198183577101943,1,1,0,2,0.6931471805599453,TA,5,Typ,2,1,375,Y,0,0,0,6,2006,WD,Normal,11.964001084330445,1,1,1,1,1
302,60,RL,4.204692619390966,9.694431800539537,Pave,IR3,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,8,5,1998,1999,Gable,CompShg,VinylSd,VinylSd,Gd,TA,PConc,281,0,747,1028,GasA,Ex,Y,7.099201743553092,1242,7.8050670442584895,0,2,1,4,0.6931471805599453,Gd,9,Typ,1,2,683,Y,208,50,0,5,2007,WD,Normal,12.495003937382387,1,1,0,0,0
303,20,RL,4.77912349311153,9.525516008736886,Pave,IR1,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,2001,2002,Gable,CompShg,VinylSd,VinylSd,Gd,TA,PConc,0,0,1541,1541,GasA,Ex,Y,7.340835554123275,0,7.340835554123275,0,2,0,3,0.6931471805599453,Gd,6,Typ,1,3,843,Y,468,81,0,1,2006,WD,Normal,12.230765258120545,1,1,1,0,0
304,20,RL,4.2626798770413155,9.19023970026918,Pave,Reg,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5,7,1972,1972,Gable,CompShg,VinylSd,VinylSd,TA,TA,PConc,894,0,0,894,GasA,TA,Y,6.796823718274855,0,6.796823718274855,1,1,0,3,0.6931471805599453,TA,5,Typ,0,2,552,Y,256,0,0,7,2006,WD,Abnorml,11.917723684090689,1,1,1,0,1
305,75,RM,4.477336814478207,9.819399172153842,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,2.5Fin,7,9,1880,2002,Gable,CompShg,CemntBd,CmentBd,TA,TA,BrkTil,0,0,1470,1470,GasA,Ex,Y,7.424165281042028,1818,8.158802490694002,0,3,0,3,0.6931471805599453,Gd,10,Typ,1,3,870,Y,302,0,0,5,2008,WD,Normal,12.594730635321957,1,1,0,0,1
306,20,RL,4.394449154672439,9.248310303227811,Pave,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,8,5,2004,2005,Gable,CompShg,CemntBd,CmentBd,Gd,TA,PConc,1464,0,536,2000,GasA,Ex,Y,7.601402334583733,0,7.601402334583733,1,2,0,3,0.6931471805599453,Gd,8,Typ,0,3,888,Y,168,0,0,7,2007,WD,Normal,12.631013530138995,1,1,1,0,1
307,60,RL,4.762173934797756,9.508591395777199,Pave,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Feedr,Norm,1Fam,2Story,7,5,1990,1991,Gable,CompShg,HdBoard,Plywood,Gd,TA,CBlock,700,0,0,700,GasA,Gd,Y,7.023758954738443,1121,7.716015266642587,1,2,1,4,0.6931471805599453,Gd,8,Typ,1,3,746,Y,127,44,224,6,2007,WD,Normal,12.323855681186558,1,1,0,0,0
308,50,RM,4.2633832685897595,8.97727273946428,Pave,IR1,Lvl,AllPub,Inside,Gtl,IDOTRR,Artery,Norm,1Fam,1.5Fin,6,7,1920,1950,Gable,CompShg,MetalSd,MetalSd,TA,Fa,CBlock,0,0,319,319,GasA,TA,Y,6.943122422819428,371,7.249215057114389,0,1,0,3,0.6931471805599453,Fa,6,Typ,0,0,0,N,0,144,0,3,2008,WD,Normal,11.401993904262946,0,1,0,1,0
309,30,RL,4.2633832685897595,9.42084437974393,Pave,IR1,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,4,5,1940,1950,Gable,CompShg,VinylSd,VinylSd,TA,TA,CBlock,262,0,599,861,GasA,Ex,Y,6.759255270663693,0,6.759255270663693,0,1,0,1,0.6931471805599453,TA,4,Typ,0,2,539,Y,158,0,0,3,2009,WD,Normal,11.320553572322773,1,1,1,0,1
310,20,RL,4.51085950651685,9.42375676753181,Pave,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,9,5,2003,2004,Gable,CompShg,VinylSd,VinylSd,Gd,TA,PConc,1274,0,622,1896,GasA,Ex,Y,7.573017256052546,0,7.573017256052546,1,2,0,3,0.6931471805599453,Ex,8,Typ,3,3,708,Y,208,175,0,11,2006,WD,Normal,12.793859310432293,1,1,1,0,0
311,60,RL,4.2633832685897595,8.94715577112479,Pave,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,5,1993,1994,Gable,CompShg,HdBoard,HdBoard,TA,TA,PConc,518,0,179,697,GasA,Gd,Y,6.548219102762372,804,7.31455283232408,0,2,1,3,0.6931471805599453,Gd,6,Typ,1,2,420,Y,190,63,0,5,2006,WD,Normal,12.017330520933296,1,1,0,0,0
312,20,RL,3.9318256327243257,8.987321812850125,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,6,1948,2002,Gable,CompShg,VinylSd,VinylSd,TA,Gd,CBlock,680,0,292,972,GasA,Ex,Y,6.880384082186005,0,6.880384082186005,1,1,0,2,0.6931471805599453,TA,5,Typ,1,1,240,Y,0,0,0,5,2009,WD,Normal,11.790557201568507,1,1,1,1,1
313,190,RM,4.189654742026425,8.962007209588313,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Artery,Norm,2fmCon,1.5Fin,5,7,1939,1950,Gable,CompShg,MetalSd,MetalSd,TA,TA,CBlock,507,0,286,793,GasA,TA,Y,6.677083461247136,325,7.020190708311925,1,1,0,3,0.6931471805599453,TA,5,Typ,1,2,410,Y,0,0,0,5,2006,WD,Normal,11.694413341015606,1,1,0,1,1
314,20,RL,5.017279836814924,12.279536839074337,Pave,IR3,Low,AllPub,Inside,Sev,Timber,Norm,Norm,1Fam,1Story,7,5,1965,1965,Hip,CompShg,BrkFace,BrkFace,TA,TA,CBlock,1236,820,80,2136,GasW,TA,Y,7.619233416226805,0,7.619233416226805,2,2,0,3,0.6931471805599453,TA,8,Typ,2,2,513,Y,0,0,0,6,2009,WD,Normal,12.834681304952548,1,1,1,1,1
315,70,RM,4.110873864173311,9.169622538697624,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,2Story,7,7,1925,1990,Gable,CompShg,Wd Sdng,Wd Sdng,TA,TA,BrkTil,16,0,712,728,GasA,Ex,Y,6.725033642166843,809,7.403670290012373,0,1,1,3,0.6931471805599453,Ex,6,Typ,1,2,546,Y,0,0,234,8,2006,WD,Normal,12.089538829274222,1,1,0,1,1
316,60,RL,4.276666119016055,8.961366060627451,Pave,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7,5,2004,2005,Gable,CompShg,VinylSd,VinylSd,Gd,TA,PConc,425,0,291,716,GasA,Ex,Y,6.57507584059962,716,7.267525427828172,1,2,1,3,0.6931471805599453,Gd,6,Typ,1,2,432,Y,100,51,0,7,2009,WD,Normal,12.146853285870202,1,1,0,0,0
317,60,RL,4.553876891600541,9.473166068429098,Pave,IR1,Lvl,AllPub,Corner,Gtl,NWAmes,Norm,Norm,1Fam,2Story,7,7,1980,1980,Gable,CompShg,CemntBd,CmentBd,Gd,TA,CBlock,692,0,153,845,GasA,TA,Y,7.050989447068045,1200,7.763871287820222,1,2,1,4,0.6931471805599453,Ex,10,Typ,1,2,484,Y,288,195,0,8,2009,WD,Normal,12.468436909997665,1,1,0,0,0
318,60,FV,4.330733340286331,9.105090961257085,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,8,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,Gd,TA,PConc,0,0,1088,1088,GasA,Ex,Y,6.9930151229329605,871,7.580699752224563,0,2,1,3,0.6931471805599453,Gd,8,Typ,1,3,1025,Y,208,46,0,12,2007,WD,Normal,12.506177237980511,1,1,0,0,0
319,60,RL,4.51085950651685,9.200391041122515,Pave,Reg,Low,AllPub,Inside,Mod,NoRidge,Norm,Norm,1Fam,2Story,7,5,1993,1993,Gable,CompShg,HdBoard,HdBoard,Gd,TA,PConc,987,0,360,1347,GasA,Ex,Y,7.224753405767971,1274,7.881182202227102,1,2,1,4,0.6931471805599453,Gd,9,Typ,1,3,656,Y,340,60,144,4,2009,WD,Normal,12.468436909997665,1,1,0,0,0
320,80,RL,4.2633832685897595,9.55506418479516,Pave,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,SLvl,7,5,1980,1980,Gable,CompShg,Plywood,Plywood,TA,TA,CBlock,1036,0,336,1372,GasA,TA,Y,7.29505641646263,0,7.29505641646263,1,2,0,3,0.6931471805599453,TA,6,Typ,2,2,588,Y,233,48,0,6,2009,WD,Normal,12.141534124392603,1,1,1,0,0
321,60,RL,4.718498871295094,9.696463383101802,Pave,Reg,Lvl,AllPub,Corner,Gtl,NridgHt,Norm,Norm,1Fam,2Story,9,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,TA,TA,PConc,0,0,1249,1249,GasA,Ex,Y,7.1308988302963465,1347,7.862112211662748,0,3,1,4,0.6931471805599453,Gd,9,Typ,0,3,840,Y,240,154,0,9,2006,New,Partial,12.7444443677961,1,1,0,0,0
322,60,RL,4.605170185988092,9.400960731584833,Pave,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,8,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,Gd,TA,PConc,970,0,166,1136,GasA,Ex,Y,7.036148493750536,1332,7.81156848934518,1,2,1,4,0.6931471805599453,Gd,10,Typ,1,3,872,Y,184,154,0,6,2007,WD,Normal,12.777052192115912,1,1,0,0,0
323,60,RL,4.465908118654584,9.247732491193245,Pave,IR1,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,2Story,7,5,1986,1987,Gable,CompShg,Plywood,Plywood,Gd,TA,CBlock,28,1474,0,1502,GasA,Ex,Y,7.348587530927593,1177,7.912423121473705,1,2,1,4,0.6931471805599453,Gd,8,Typ,1,2,576,Y,201,96,0,8,2007,WD,Normal,12.614865543731012,1,1,0,0,0
324,20,RM,3.912023005428146,8.669227347271736,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,3,8,1955,2005,Gable,CompShg,VinylSd,VinylSd,TA,Gd,CBlock,256,0,906,1162,GasA,Ex,Y,7.059617628291383,0,7.059617628291383,1,1,0,3,0.6931471805599453,TA,6,Typ,0,1,220,Y,142,98,0,7,2006,WD,Normal,11.745425111208464,1,1,1,0,0
325,80,RL,4.574710978503383,9.330431852234003,Pave,Reg,Lvl,AllPub,Corner,Gtl,NAmes,PosN,Norm,1Fam,SLvl,7,7,1967,2007,Mansard,WdShake,Wd Sdng,Wd Sdng,Gd,Gd,CBlock,0,0,710,710,GasA,Ex,Y,7.549082710812286,1080,7.999342952713282,0,2,1,5,0.6931471805599453,Gd,11,Typ,1,2,564,Y,240,0,0,6,2010,WD,Normal,12.396693005138824,1,1,0,0,1
326,45,RM,3.9318256327243257,8.517393171418904,Pave,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,RRAe,Norm,1Fam,1.5Unf,5,6,1941,1950,Gable,CompShg,MetalSd,MetalSd,TA,TA,CBlock,116,0,604,720,GasA,Po,N,6.6895992691789665,0,6.6895992691789665,0,1,0,2,0.6931471805599453,TA,5,Typ,0,2,360,Y,0,0,244,12,2007,WD,Normal,11.37366339763672,1,1,1,1,1
327,120,RL,3.4965075614664802,9.291643823040218,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,Veenker,Norm,Norm,TwnhsE,1Story,8,5,1993,1993,Gable,CompShg,BrkFace,BrkFace,Gd,TA,PConc,1619,0,100,1719,GasA,Ex,Y,7.450079569807499,0,7.450079569807499,2,1,1,1,0.6931471805599453,Gd,6,Typ,2,2,473,Y,122,30,0,5,2008,Con,Normal,12.688498794774466,1,1,1,0,0
328,20,RL,4.394449154672439,9.358846580275406,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,5,1960,1960,Hip,CompShg,Wd Sdng,Wd Sdng,TA,TA,CBlock,565,0,818,1383,GasA,TA,Y,7.232733136177615,0,7.232733136177615,0,1,1,3,0.6931471805599453,TA,7,Typ,0,1,292,Y,0,45,0,4,2006,WD,Normal,11.886211674714158,1,1,1,1,0
329,75,RL,4.2633832685897595,9.383368881858544,Pave,IR1,Bnk,AllPub,Inside,Gtl,BrkSide,PosN,Norm,1Fam,2.5Unf,6,6,1916,1994,Gable,CompShg,Wd Sdng,Wd Shng,TA,TA,BrkTil,0,0,844,844,GasA,Gd,N,7.27655640271871,689,7.666221925662725,0,2,0,5,0.6931471805599453,Gd,10,Typ,0,2,441,Y,0,60,268,7,2009,WD,Normal,12.27606501735021,1,1,0,1,0
330,70,RM,4.110873864173311,8.764521909518802,Pave,Reg,Lvl,AllPub,Corner,Gtl,IDOTRR,Norm,Norm,1Fam,2Story,5,5,1920,1950,Gable,CompShg,Wd Sdng,Wd Shng,TA,TA,PConc,0,0,596,596,GasA,TA,N,6.391917113392602,596,7.084226422097916,0,1,0,3,0.6931471805599453,TA,6,Typ,0,1,189,N,0,0,137,7,2009,WD,Normal,11.26446410567173,1,1,0,1,1
331,90,RL,4.2633832685897595,9.270964993792617,Pave,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,Duplex,1Story,5,4,1964,1964,Gable,CompShg,HdBoard,HdBoard,TA,TA,CBlock,40,264,1424,1728,GasA,TA,Y,7.455298485683291,0,7.455298485683291,0,2,0,6,1.0986122886681098,TA,10,Typ,0,1,352,Y,155,0,0,11,2007,WD,Normal,11.686878772093667,1,1,1,0,1
332,20,RL,4.2626798770413155,9.009080614161977,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,6,1958,1992,Gable,CompShg,Wd Sdng,Wd Sdng,TA,TA,CBlock,846,0,210,1056,GasA,Fa,Y,6.963189985870238,0,6.963189985870238,1,1,0,3,0.6931471805599453,TA,6,Typ,0,1,308,Y,0,0,0,8,2007,WD,Normal,11.842229212112828,1,1,1,1,1
333,20,RL,4.454347296253507,9.273878392780171,Pave,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,8,5,2003,2004,Gable,CompShg,VinylSd,VinylSd,Gd,TA,PConc,1124,479,1603,3206,GasA,Ex,Y,7.396335293800808,0,7.396335293800808,1,2,0,3,0.6931471805599453,Gd,7,Typ,1,3,880,Y,0,0,0,10,2009,WD,Normal,12.556729517143344,1,1,1,1,1
334,120,RM,4.0943445622221,9.011767474596178,Pave,Reg,Lvl,AllPub,FR3,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,7,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,Gd,TA,PConc,720,0,638,1358,GasA,Ex,Y,7.214504414151143,0,7.214504414151143,1,2,0,2,0.6931471805599453,Gd,6,Typ,1,2,484,Y,192,30,0,7,2008,WD,Normal,12.240474072247506,1,1,1,0,0
