MSSubClass,MSZoning,LotFrontage,LotArea,Street,LotShape,LandContour,LotConfig,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtFinSF1,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,GrLivArea,BsmtFullBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,GarageCars,GarageArea,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,MoSold,YrSold,SaleType,SaleCondition,hasGarage,hasBasement,has2ndFlr,hasWoodDeck,hasOpenPorch
9,3,4.532599493153256,9.38873757187798,1,3,3,4,14,3,2,0,5,7,5,1977,1977,4,6,14,10,2,0.0,3,4,1,0,0,808,808,1,4,1,4,7.057897937411856,808,7.585788821732034,0,2,1,3,0.6931471805599453,3,8,6,1,2,534,2,0,0,0,2,1,8,4,1,1,0,1,1
2,4,3.58351893845611,8.209580483475577,1,3,3,4,7,2,2,4,7,6,4,2005,2005,1,1,12,13,1,80.0,3,4,2,459,0,88,547,1,0,1,4,6.9782137426306985,0,6.9782137426306985,1,1,0,2,0.6931471805599453,3,5,6,0,2,525,2,0,28,0,8,2,8,4,1,1,1,1,0
4,3,4.709530201312334,9.614337736809313,1,0,3,4,16,2,2,0,2,8,4,2006,2007,1,1,12,13,1,304.0,2,4,2,1350,0,626,1976,1,0,1,4,7.589335823170617,0,7.589335823170617,1,2,0,2,0.6931471805599453,2,7,6,1,3,908,2,250,63,0,9,1,6,5,1,1,1,0,0
0,3,3.7376696182833684,8.581294116822761,1,3,3,4,22,2,2,4,2,8,4,2000,2000,1,1,5,5,2,0.0,2,4,2,1196,0,298,1494,1,0,1,4,7.410347097821024,0,7.410347097821024,1,2,0,2,0.6931471805599453,0,6,6,0,2,499,2,96,48,0,10,1,8,4,1,1,1,0,0
4,3,4.394449154672439,9.0455836463617,1,3,3,0,19,2,2,0,2,5,5,1963,1963,3,1,6,6,2,0.0,3,4,1,630,0,340,970,1,4,1,4,6.878326468291325,0,6.878326468291325,1,1,0,2,0.6931471805599453,3,5,6,0,2,624,2,0,24,0,9,1,8,4,1,1,1,1,0
4,3,4.330733340286331,9.482350275033667,1,3,3,4,5,2,2,0,2,6,4,1997,1998,1,1,12,13,1,215.0,3,4,2,994,0,484,1478,1,0,1,4,7.309212365692763,0,7.309212365692763,1,2,0,3,0.6931471805599453,2,7,6,1,2,508,2,140,39,0,6,2,8,4,1,1,1,0,0
9,3,4.663439094112067,9.524713059681009,1,3,3,4,16,2,2,0,5,9,4,2006,2006,3,1,12,13,1,772.0,0,4,2,0,0,2153,2153,1,0,1,4,7.635303886259415,574,7.880048200971577,0,2,1,3,0.6931471805599453,0,9,6,1,3,694,2,414,84,0,5,1,8,4,1,1,0,0,0
4,3,4.382026634673881,9.272187775302262,1,3,3,4,5,2,2,0,2,8,4,2007,2008,3,1,12,13,3,336.0,2,4,2,1288,0,417,1705,1,0,1,4,7.449498005382849,0,7.449498005382849,1,2,0,3,0.6931471805599453,2,7,6,1,3,826,2,208,44,0,11,3,8,4,1,1,1,0,0
5,4,3.9318256327243257,8.68710472813351,1,3,0,4,17,2,2,0,2,4,6,1937,2000,3,1,11,12,0,435.0,3,4,0,168,0,739,907,1,4,1,4,7.0317412587631285,0,7.0317412587631285,0,1,0,2,0.6931471805599453,3,7,6,0,2,672,2,0,72,0,5,1,8,2,1,1,1,1,0
4,3,4.59511985013459,9.682466746602897,1,0,3,2,16,2,2,0,2,9,4,2004,2005,3,1,12,13,1,378.0,2,4,2,1261,0,572,1833,1,0,1,4,7.523481312573497,0,7.523481312573497,1,2,0,3,0.6931471805599453,2,8,6,1,3,772,2,519,112,0,5,0,8,4,1,1,1,0,0
4,3,4.290459441148391,9.37982994995476,1,0,1,4,16,2,2,0,2,9,4,2003,2004,3,1,12,13,1,562.0,2,4,2,1567,0,225,1792,1,0,1,4,7.491645473605133,0,7.491645473605133,1,2,0,2,0.6931471805599453,0,6,6,1,3,874,2,206,49,0,10,0,8,4,1,1,1,0,0
10,4,3.9318256327243257,7.824445930877619,1,3,3,0,17,2,2,0,5,7,7,1915,2005,1,1,11,12,2,0.0,2,4,2,299,0,611,910,1,0,1,4,6.821107472256465,910,7.510430556378006,1,1,1,4,0.6931471805599453,0,7,3,1,1,164,2,0,0,0,8,3,8,4,1,1,0,1,1
0,4,3.4965075614664802,8.412054873292933,1,3,3,2,11,2,2,3,2,6,4,1998,1998,3,1,12,13,1,116.0,3,4,2,897,0,319,1216,1,0,1,4,7.104144092987527,0,7.104144092987527,1,2,0,2,0.6931471805599453,3,5,6,0,2,402,2,0,125,0,7,0,8,4,1,1,1,1,0
4,3,4.2633832685897595,8.95660873889395,1,0,3,0,19,2,2,0,2,5,6,1962,2001,1,1,6,10,2,0.0,3,2,1,588,0,411,999,1,2,1,4,6.907755278982137,0,6.907755278982137,1,1,0,3,0.6931471805599453,2,6,6,0,1,264,2,0,132,0,5,1,8,4,1,1,1,1,0
4,3,4.394449154672439,9.169622538697624,1,3,3,4,12,2,2,0,2,5,6,1950,2007,1,1,8,8,2,0.0,2,4,1,607,0,506,1113,1,2,1,4,7.01571242048723,0,7.01571242048723,0,1,0,3,0.6931471805599453,2,5,6,1,1,264,2,0,80,120,9,3,8,4,1,1,1,1,0
4,3,4.382026634673881,9.238927828828094,1,3,3,4,12,2,2,0,2,5,6,1965,1965,3,1,8,8,1,168.0,3,4,1,836,0,237,1073,1,4,1,4,6.97914527506881,0,6.97914527506881,1,1,1,3,0.6931471805599453,3,6,6,0,2,515,2,0,0,0,8,1,8,4,1,1,1,1,1
4,3,4.2626798770413155,9.412791300065303,1,0,3,4,14,2,2,0,2,5,5,1971,1971,1,1,9,10,2,0.0,3,4,1,998,0,486,1484,1,2,1,4,7.3031700512368,0,7.3031700512368,0,2,0,3,0.6931471805599453,3,7,6,1,2,487,2,224,0,0,4,1,8,4,1,1,1,0,1
3,3,4.110873864173311,9.287394001418473,1,3,3,0,17,2,2,1,0,5,3,1900,1970,1,1,13,14,2,0.0,3,1,1,664,0,290,954,1,4,0,0,7.4770384723196965,648,7.789454566086673,0,2,0,3,1.0986122886681098,3,10,4,1,2,520,0,142,0,0,7,0,3,4,1,1,0,0,1
2,4,3.091042453358316,7.3310603052186325,1,3,3,4,10,2,2,3,6,4,7,1970,2002,1,1,5,5,2,0.0,3,2,1,515,0,115,630,1,4,1,4,6.447305862541213,0,6.447305862541213,1,1,0,1,0.6931471805599453,2,3,6,0,1,286,2,0,0,0,7,3,8,4,1,1,1,1,1
1,4,4.2633832685897595,7.888334500738654,1,3,3,4,10,2,2,4,5,5,5,1976,1976,1,1,5,5,2,0.0,3,4,2,0,0,264,264,1,4,1,4,6.424869023905388,688,7.173958319756794,0,1,1,3,0.6931471805599453,3,4,6,1,1,336,2,141,24,0,8,2,8,4,1,1,0,0,0
8,3,4.382026634673881,9.158099260130491,1,3,3,4,12,0,2,0,0,6,6,1941,1950,1,1,13,14,2,0.0,3,4,1,403,165,238,806,1,4,1,0,6.8658910748834385,620,7.364547014255642,1,1,0,3,0.6931471805599453,1,5,6,2,1,240,2,0,0,32,10,0,8,4,1,1,0,1,1
9,3,4.663439094112067,9.653679132512428,1,0,3,0,8,2,2,0,5,6,4,2006,2006,1,1,12,13,2,0.0,2,4,2,0,0,728,728,1,2,1,4,6.591673732008658,728,7.284134806195205,0,2,1,3,0.6931471805599453,3,8,6,0,2,429,2,0,0,0,7,0,6,5,1,1,0,1,1
4,3,4.2626798770413155,8.978660489639687,1,3,3,4,12,2,2,0,2,5,5,1960,1960,1,1,3,14,2,0.0,3,4,1,374,532,363,1269,1,4,1,0,7.146772179452637,0,7.146772179452637,0,1,1,3,0.6931471805599453,3,6,6,1,1,308,2,0,0,0,8,2,8,4,1,1,1,1,1
5,4,3.9318256327243257,8.663023639627777,1,3,3,4,17,0,2,0,2,5,7,1938,1996,1,1,8,8,2,0.0,3,4,0,0,0,190,190,1,2,1,0,6.787844982309579,0,6.787844982309579,0,1,0,2,0.6931471805599453,3,4,6,0,1,273,2,144,20,80,3,3,8,4,1,1,1,0,0
5,0,4.110873864173311,8.972083182851925,1,3,3,4,9,2,2,0,2,4,4,1920,1950,1,1,13,14,2,0.0,3,4,1,495,0,225,720,1,4,0,0,6.580639137284949,0,6.580639137284949,0,1,0,2,0.6931471805599453,3,4,6,0,0,0,0,0,523,115,2,3,8,0,0,1,1,1,0
4,3,4.2633832685897595,9.448805939388178,1,0,3,4,15,2,2,0,2,8,4,1992,1993,3,1,3,3,2,0.0,2,4,2,1231,0,1969,3200,1,0,1,4,8.079927770758275,0,8.079927770758275,1,3,0,4,0.6931471805599453,2,10,6,1,2,546,2,264,75,291,7,1,8,4,1,1,1,0,0
8,3,4.110873864173311,9.118334726180159,1,3,3,4,3,2,2,0,0,7,5,1925,1950,1,1,13,14,2,0.0,3,2,2,329,0,697,1026,1,0,1,4,7.033506484287697,687,7.507141079727608,1,2,0,4,0.6931471805599453,3,8,6,0,1,240,0,0,100,0,8,2,8,4,1,1,0,1,0
4,3,4.189654742026425,8.962007209588313,1,3,3,4,19,2,2,0,2,5,6,1967,2004,3,1,6,6,1,89.0,3,4,2,450,0,414,864,1,0,1,4,6.802394763324311,0,6.802394763324311,0,1,0,3,0.6931471805599453,2,5,6,0,1,288,2,64,0,0,8,3,8,4,1,1,1,0,1
4,3,4.2626798770413155,8.927446816256198,1,0,3,4,12,2,2,0,2,5,6,1958,1985,1,1,8,8,2,0.0,3,4,1,111,279,522,912,1,1,1,4,6.816735880594968,0,6.816735880594968,0,1,0,2,0.6931471805599453,3,5,6,0,1,297,2,12,285,0,8,1,8,4,1,1,1,0,0
1,4,3.091042453358316,7.544861068658458,1,3,3,4,2,2,2,3,5,6,4,1973,1973,1,1,6,6,1,285.0,3,4,1,356,0,316,672,1,4,1,4,6.511745329644728,546,7.105786129481271,0,1,1,3,0.6931471805599453,3,7,6,0,1,264,2,144,28,0,7,1,8,4,1,1,0,0,0
9,1,4.330733340286331,9.190545744648004,1,3,3,4,21,2,2,0,5,7,4,2005,2005,1,1,12,13,2,0.0,2,4,2,400,0,466,866,1,2,1,4,6.7650389767805414,902,7.478169694159785,0,2,1,3,0.6931471805599453,2,7,6,0,2,603,2,0,108,0,4,2,8,4,1,1,0,1,0
4,3,4.2626798770413155,9.123801610558944,1,3,3,0,7,1,2,0,2,5,6,1965,1965,3,1,8,8,2,0.0,3,4,1,698,96,420,1214,1,0,1,4,7.102499355774649,0,7.102499355774649,1,1,0,2,0.6931471805599453,3,6,6,0,2,461,2,0,0,184,6,1,8,4,1,1,1,1,1
4,3,4.61512051684126,9.655218482441182,1,0,3,4,6,2,2,0,2,7,7,1959,1997,1,1,3,14,2,0.0,3,4,1,1247,0,254,1501,1,4,1,4,7.496652438168283,0,7.496652438168283,1,2,0,1,0.6931471805599453,3,6,6,2,2,484,2,0,54,0,5,4,8,4,1,1,1,1,0
1,3,3.2188758248682006,7.744569809354496,1,3,3,4,13,2,2,4,5,6,4,1974,1974,1,1,9,2,2,0.0,3,4,1,257,495,103,855,1,4,1,4,6.752270376141742,467,7.187657164114956,0,2,1,3,0.6931471805599453,3,6,6,1,2,440,2,260,0,0,8,3,8,4,1,1,0,0,1
14,4,4.110873864173311,8.935508711503221,1,3,3,4,17,0,2,2,5,5,4,1952,1952,3,1,13,14,1,360.0,3,4,1,0,0,960,960,1,2,1,4,6.8679744089702925,1000,7.581209826196346,0,2,0,4,1.0986122886681098,3,10,6,0,2,400,0,0,0,0,9,3,0,4,1,1,0,1,1
9,3,4.394449154672439,9.164819856674374,1,0,3,4,20,2,2,0,5,8,4,1993,1994,1,1,12,13,1,125.0,2,4,2,380,0,397,777,1,0,1,4,6.97166860472579,846,7.555905093611346,0,2,1,3,0.6931471805599453,2,8,6,1,2,471,2,182,81,0,11,0,8,4,1,1,0,0,0
4,1,4.330733340286331,8.969923491991516,1,0,3,4,21,2,2,0,2,6,4,2009,2009,1,1,12,13,2,0.0,2,4,2,27,0,1191,1218,1,0,1,4,7.105786129481271,0,7.105786129481271,0,2,0,2,0.6931471805599453,2,4,6,0,2,676,2,0,102,0,11,3,6,5,1,1,1,1,0
10,4,4.110873864173311,9.169622538697624,1,3,3,4,17,2,2,0,5,7,8,1928,2005,2,1,8,8,2,0.0,3,0,0,141,0,548,689,1,0,1,4,6.536691597591305,689,7.229113877793302,0,2,0,3,0.6931471805599453,2,7,6,1,2,360,0,0,0,116,1,2,8,4,1,1,0,1,1
4,3,4.394449154672439,9.169622538697624,1,3,3,0,12,2,2,0,2,5,5,1959,1959,1,1,8,8,1,132.0,3,4,1,991,0,50,1041,1,0,1,4,6.948897222313312,0,6.948897222313312,1,1,0,3,0.6931471805599453,3,6,6,0,1,270,2,224,88,0,9,3,8,4,1,1,1,0,0
4,3,4.330733340286331,9.586033321750676,1,3,3,4,12,2,2,0,2,5,6,1951,2000,3,1,13,14,0,70.0,2,4,1,650,180,178,1008,1,0,1,4,7.218176838403408,0,7.218176838403408,1,1,0,2,0.6931471805599453,3,6,2,2,1,288,2,324,42,0,8,3,8,4,1,1,1,0,0
0,3,3.713572066704308,8.823647949191303,1,0,3,4,16,2,2,4,2,7,4,2005,2006,1,1,12,13,3,94.0,2,4,2,0,0,1368,1368,1,0,1,4,7.221835825288449,0,7.221835825288449,0,2,0,2,0.6931471805599453,2,6,6,1,2,474,2,132,35,0,5,0,6,5,1,1,1,0,0
4,3,4.2626798770413155,9.116139576577355,1,3,3,0,12,1,2,0,2,5,4,1958,1958,1,1,12,13,2,0.0,3,4,1,521,174,169,864,1,4,1,4,6.762729506931879,0,6.762729506931879,1,1,0,3,0.6931471805599453,3,5,6,0,2,624,2,0,0,0,9,0,8,4,1,1,1,1,1
4,3,4.276666119016055,9.125653563808989,1,3,0,0,11,2,2,0,2,6,4,1983,1983,1,1,12,13,2,0.0,3,2,2,336,0,748,1084,1,4,1,4,6.985641817639208,0,6.985641817639208,0,1,1,3,0.6931471805599453,3,5,6,0,2,484,2,120,0,158,8,1,8,4,1,1,1,0,1
7,3,4.02535169073515,9.2681374707024,1,3,3,4,6,2,2,0,1,5,4,1926,1950,1,1,13,14,2,0.0,3,4,0,0,0,768,768,3,1,0,4,6.672032945461067,0,6.672032945461067,0,1,0,2,0.6931471805599453,3,5,6,0,1,200,2,0,0,112,8,1,8,4,1,1,1,1,1
4,3,4.553876891600541,9.410911062438,1,3,3,4,16,2,2,0,2,1,4,2009,2009,3,1,5,5,1,305.0,0,4,1,1436,0,570,2006,1,0,1,4,7.611347717403621,0,7.611347717403621,1,2,1,3,0.6931471805599453,0,9,6,1,3,900,2,156,54,0,11,3,6,5,1,1,1,0,0
12,3,4.2633832685897595,9.254261559034111,1,0,3,0,14,2,2,0,7,6,5,1972,1972,1,1,6,6,1,333.0,3,4,1,0,0,689,689,1,4,1,4,7.229113877793302,741,7.659171367666058,0,2,1,3,0.6931471805599453,3,7,6,1,2,583,2,0,104,0,10,3,0,0,1,1,0,1,0
9,3,4.382026634673881,9.231024963169016,1,0,3,4,15,2,2,0,5,7,4,1996,1997,1,1,12,13,1,921.0,2,4,2,0,0,1264,1264,1,0,1,4,7.15305163493748,1067,7.76004068088038,0,2,1,3,0.6931471805599453,2,7,6,1,3,889,2,220,0,0,9,3,8,4,1,1,0,0,1
9,3,4.2633832685897595,9.162409838218633,1,0,3,1,5,2,2,0,5,6,4,1998,1998,1,1,12,13,2,0.0,3,4,2,706,0,88,794,1,0,1,4,6.78332520060396,914,7.493873886783559,1,2,1,3,0.6931471805599453,3,7,6,0,2,546,2,0,36,0,7,1,8,4,1,1,0,1,0
10,3,3.9889840465642745,9.298259670014065,1,3,3,4,6,2,2,0,5,7,8,1926,2004,2,1,8,8,2,0.0,2,4,0,0,0,1276,1276,1,0,1,4,7.152268856032539,804,7.640603826393634,0,1,1,3,0.6931471805599453,2,9,6,2,1,282,2,0,0,0,8,3,8,4,1,1,0,1,1
3,3,4.110873864173311,9.287394001418473,1,3,3,4,17,2,2,1,5,4,6,1900,2000,1,1,8,8,2,0.0,3,4,0,0,0,0,0,1,4,0,0,6.543911845564792,600,7.166265974133638,0,2,0,3,1.0986122886681098,3,7,6,0,0,0,0,220,114,210,10,2,8,4,0,0,0,0,0
4,3,4.51085950651685,9.391744841707654,1,0,3,0,12,1,2,0,2,6,5,1957,1957,1,1,12,13,2,0.0,3,4,1,777,0,467,1244,1,0,1,0,7.126890808898808,0,7.126890808898808,0,1,1,3,0.6931471805599453,3,6,6,2,1,336,2,0,40,0,7,1,8,4,1,1,1,1,0
8,4,3.9318256327243257,8.517393171418904,1,3,3,0,3,1,2,0,0,6,6,1947,1950,1,1,5,5,2,0.0,3,2,1,399,0,605,1004,1,0,1,4,6.912742820493176,660,7.417580402414544,0,2,0,3,0.6931471805599453,3,7,6,2,2,420,2,0,24,36,1,0,8,4,1,1,0,1,0
9,3,4.875197323201151,10.599006917241129,1,0,0,4,7,4,4,0,5,1,4,2007,2008,3,1,5,5,3,762.0,0,4,2,2260,0,878,3138,1,0,1,4,8.051659556841953,1538,8.450412157725886,1,3,1,3,0.6931471805599453,0,11,6,1,3,884,2,208,406,0,1,1,6,5,1,1,0,0,0
9,3,4.564348191467836,9.374837343857585,1,0,3,4,15,2,2,0,5,7,4,1996,1997,1,1,12,13,1,594.0,2,4,2,719,0,660,1379,1,0,1,4,7.232733136177615,1015,7.782807262839695,1,2,1,3,0.6931471805599453,2,8,6,1,3,834,2,239,60,0,10,1,8,4,1,1,0,0,0
4,1,4.143134726391533,8.922791623969637,1,3,3,4,21,2,2,0,2,7,4,2005,2005,1,1,12,13,2,0.0,2,4,2,0,0,1257,1257,1,0,1,4,7.144407180321139,0,7.144407180321139,0,2,0,3,0.6931471805599453,2,6,6,1,2,453,2,38,144,0,6,0,8,4,1,1,1,0,0
4,3,4.2626798770413155,9.495594499353297,1,3,3,4,12,2,2,0,2,5,6,1956,2000,3,1,13,14,2,0.0,3,4,1,377,0,551,928,1,4,1,4,6.834108738813838,0,6.834108738813838,0,1,0,2,0.6931471805599453,3,4,6,0,1,252,2,261,0,156,8,1,8,4,1,1,1,0,1
9,3,4.219507705176107,9.612399686949514,1,0,3,4,16,2,2,0,5,9,4,2008,2008,3,1,12,13,3,268.0,0,4,2,1330,0,122,1452,1,0,1,4,7.29776828253138,1237,7.906178840394815,1,2,1,3,0.6931471805599453,0,11,6,1,3,858,2,126,66,0,2,2,6,5,1,1,0,0,0
5,3,4.07753744390572,9.11591979635669,1,0,3,4,7,2,2,0,2,4,6,1920,2002,1,1,13,14,2,0.0,3,4,0,348,0,180,528,1,0,1,4,6.406879986069314,0,6.406879986069314,1,1,0,2,0.6931471805599453,3,5,6,0,0,0,0,0,0,144,9,1,8,4,0,1,1,1,1
4,3,4.2633832685897595,10.39418189500513,1,0,3,1,6,2,2,0,2,6,2,1957,1975,3,1,13,11,2,0.0,2,4,2,1219,0,816,2035,1,4,1,4,7.830425617820331,0,7.830425617820331,1,3,0,4,1.0986122886681098,3,9,0,2,2,484,2,0,0,200,5,1,8,2,1,1,1,1,1
12,3,4.454347296253507,9.23024103368252,1,3,3,4,23,2,2,0,7,6,4,1988,1989,1,1,6,6,1,219.0,2,4,1,783,0,678,1461,1,0,1,4,7.31986492980897,0,7.31986492980897,1,2,0,3,0.6931471805599453,2,5,6,1,2,600,2,224,0,0,10,2,8,0,1,1,1,0,1
10,4,4.110873864173311,8.72518249495877,1,0,3,3,3,8,1,0,5,6,7,1920,1999,1,1,13,14,2,0.0,3,4,0,0,0,611,611,1,0,1,4,6.62273632394984,611,7.217443431696533,0,2,0,3,0.6931471805599453,3,6,6,0,2,502,2,0,0,84,8,2,8,4,1,1,0,1,1
4,3,4.110873864173311,8.881975184248867,1,3,3,4,12,2,2,0,2,5,6,1955,2007,1,1,12,13,2,0.0,3,4,3,0,0,0,0,1,0,1,4,6.71901315438526,0,6.71901315438526,0,1,0,2,0.6931471805599453,3,5,4,1,1,392,2,0,0,0,6,4,8,4,1,0,1,1,1
4,3,3.9318256327243257,8.517393171418904,1,3,2,4,3,2,2,0,2,0,2,1946,1950,1,1,12,13,2,0.0,1,1,3,0,0,0,0,1,1,0,1,5.814130531825066,0,5.814130531825066,0,1,0,1,0.6931471805599453,1,2,6,0,0,0,0,0,0,0,0,1,8,4,0,0,1,1,1
9,3,4.31748811353631,9.111293218374948,1,0,3,4,8,2,2,0,5,8,4,2004,2004,1,1,12,13,2,0.0,2,4,2,0,0,707,707,1,0,1,4,6.56244409369372,707,7.254884810077338,0,2,1,3,0.6931471805599453,2,6,6,1,2,403,2,100,35,0,1,0,8,4,1,1,0,0,0
3,3,4.2626798770413155,8.853808274977197,1,3,3,4,7,2,2,1,5,5,6,1910,1991,1,1,8,8,2,0.0,3,4,1,969,0,148,1117,1,4,1,4,6.710523109452428,527,7.206377291472252,1,1,0,3,0.6931471805599453,3,5,6,0,0,0,0,85,0,148,0,2,8,4,0,1,0,0,1
9,3,4.060443010546419,9.09661160664784,1,0,3,1,5,2,2,0,5,7,4,1998,1999,1,1,12,13,2,0.0,3,4,2,0,0,880,880,1,0,1,4,6.78105762593618,844,7.45298232946546,0,2,1,3,0.6931471805599453,2,8,6,0,2,527,2,120,155,0,9,2,8,4,1,1,0,0,0
4,3,4.2633832685897595,9.452187908084165,1,0,3,2,12,2,2,0,2,4,4,1972,1972,3,1,8,8,2,0.0,3,4,1,600,0,264,864,1,4,1,4,6.762729506931879,0,6.762729506931879,0,1,0,3,0.6931471805599453,3,5,6,0,2,576,2,216,0,0,6,2,0,4,1,1,1,0,1
4,3,4.2633832685897595,9.354786976341211,1,0,3,4,19,2,2,0,2,5,4,1968,1968,3,1,9,10,1,188.0,3,4,1,673,0,378,1051,1,4,1,4,7.05617528410041,0,7.05617528410041,0,1,1,3,0.6931471805599453,3,7,6,1,1,336,2,466,0,0,9,0,8,4,1,1,1,0,1
4,3,4.2633832685897595,9.343471684579365,1,3,3,4,5,2,2,0,2,8,4,2001,2002,1,1,12,13,1,479.0,2,4,2,1358,0,223,1581,1,0,1,4,7.379008127628304,0,7.379008127628304,1,2,0,3,0.6931471805599453,2,6,6,1,2,670,2,180,0,0,7,4,8,4,1,1,1,0,1
4,3,4.454347296253507,9.58891378461603,1,3,3,4,23,2,2,0,2,9,4,2006,2006,3,1,12,13,1,584.0,0,4,2,1260,0,578,1838,1,0,1,4,7.516977224604321,0,7.516977224604321,1,2,0,2,0.6931471805599453,0,8,6,1,3,765,2,270,68,0,5,3,8,4,1,1,1,0,0
9,3,4.2633832685897595,9.305741456739435,1,3,3,2,15,2,2,0,5,8,4,2000,2000,1,1,12,13,1,72.0,2,4,2,0,0,969,969,1,0,1,4,6.905753276311464,1288,7.734558844354756,0,2,1,4,0.6931471805599453,2,8,6,1,3,648,2,0,56,0,8,1,8,4,1,1,0,1,0
4,3,4.3694478524670215,9.224341891611996,1,3,3,4,14,6,2,0,2,7,4,1998,1999,3,1,12,13,2,0.0,2,4,2,144,1127,379,1650,1,0,1,4,7.427144133408616,0,7.427144133408616,1,2,0,3,0.6931471805599453,2,7,0,1,2,583,2,78,73,0,8,3,8,4,1,1,1,0,0
0,2,3.5553480614894135,8.308691916838898,1,3,3,4,12,2,2,4,6,7,4,1998,1998,1,1,8,8,1,182.0,3,4,2,584,139,0,723,1,0,1,4,6.643789733147672,0,6.643789733147672,1,1,0,1,0.6931471805599453,3,4,6,0,1,367,2,120,40,0,8,1,8,4,1,1,1,0,0
9,3,4.07753744390572,9.747126097411705,1,0,3,4,8,2,2,0,5,7,4,2006,2006,1,1,12,13,2,0.0,2,4,2,554,0,100,654,1,0,1,4,6.499787040655854,832,7.311218384419629,1,2,1,3,0.6931471805599453,2,7,6,1,2,426,2,100,24,0,11,0,6,5,1,1,0,0,0
8,3,4.2633832685897595,9.535173710058757,1,0,3,0,14,2,2,0,0,7,4,1988,1988,1,1,6,6,1,178.0,2,2,2,1002,202,0,1204,1,2,1,4,7.228388451573604,806,7.688913336864796,0,2,1,4,0.6931471805599453,2,9,6,0,3,786,2,0,0,0,4,0,8,4,1,1,0,1,1
8,3,4.2626798770413155,9.075436609511382,1,0,0,4,3,2,2,0,0,6,6,1923,1950,1,1,3,14,2,0.0,3,4,0,300,0,765,1065,1,0,1,0,6.82001636467413,720,7.400009517162692,0,1,1,3,0.6931471805599453,3,6,6,1,2,440,2,0,38,0,7,1,8,4,1,1,0,1,0
13,3,4.007333185232471,8.888066854754783,1,3,3,4,11,2,2,0,6,5,6,1970,1970,1,1,12,13,2,0.0,3,2,1,619,0,149,768,1,0,1,4,6.645090969505644,0,6.645090969505644,1,1,0,2,0.6931471805599453,3,5,6,0,2,624,2,104,0,0,6,1,8,4,1,1,1,0,1
4,4,3.912023005428146,9.01627006814768,1,0,1,4,17,1,7,0,2,5,6,1955,1995,1,1,8,8,2,0.0,3,2,1,180,645,0,825,1,4,1,4,6.716594773520978,0,6.716594773520978,1,1,0,2,0.6931471805599453,3,4,6,0,2,720,2,140,50,0,8,2,8,4,1,1,1,0,0
9,1,4.330733340286331,9.145908511816794,1,3,3,4,21,2,2,0,5,7,4,2003,2004,1,1,12,13,2,0.0,2,4,2,0,0,912,912,1,0,1,4,6.816735880594968,1182,7.647308832356238,0,2,1,4,0.6931471805599453,2,8,6,1,2,615,2,182,182,0,2,3,8,4,1,1,0,0,0
0,3,3.9889840465642745,8.304989580140361,1,3,3,4,13,2,2,4,2,6,5,1977,1977,1,1,9,10,2,0.0,3,4,1,559,0,510,1069,1,4,1,4,6.975413927455952,0,6.975413927455952,0,2,0,2,0.6931471805599453,3,4,6,0,2,440,2,0,55,0,1,2,0,0,1,1,1,1,0
4,4,3.9318256327243257,8.699681400989514,1,3,3,4,17,2,2,0,2,5,5,1957,1957,3,1,3,3,2,0.0,3,4,1,308,0,620,928,1,2,1,0,6.834108738813838,0,6.834108738813838,0,1,0,3,0.6931471805599453,3,5,6,0,1,288,2,0,0,0,8,2,8,4,1,1,1,1,1
4,3,4.477336814478207,9.318925682389624,1,0,3,4,16,2,2,0,2,8,4,2006,2006,1,1,12,13,3,250.0,2,4,2,0,0,1709,1709,1,0,1,4,7.4489161025442,0,7.4489161025442,0,2,0,3,0.6931471805599453,2,7,6,1,3,908,2,169,39,0,9,3,8,4,1,1,1,0,0
4,3,4.219507705176107,9.080003870248179,1,3,3,4,7,1,2,0,2,4,4,1949,2003,1,1,12,13,2,0.0,3,4,1,0,0,0,0,1,0,1,4,7.027314514039777,0,7.027314514039777,0,2,0,2,0.6931471805599453,2,5,6,0,2,520,0,0,96,0,7,3,8,4,1,0,1,1,0
9,3,4.454347296253507,9.271059107010888,1,3,3,4,16,2,2,0,5,7,4,2003,2004,1,1,12,13,1,292.0,2,4,2,866,0,132,998,1,0,1,4,6.914730892718563,1040,7.624130585661289,1,2,1,3,0.6931471805599453,2,8,6,1,3,871,2,320,62,0,10,2,8,4,1,1,0,0,0
7,4,4.07753744390572,8.761080103868347,1,3,3,4,3,2,2,0,1,5,5,1922,1950,1,1,8,8,2,0.0,3,4,0,0,0,993,993,1,4,1,0,6.955592608396297,0,6.955592608396297,0,1,0,2,0.6931471805599453,3,5,6,1,1,280,2,0,0,116,10,0,8,4,1,1,1,1,1
